sample_id,npz_path,title,ese_path,course,duration_frames,clipped,parsed_note_count,manifest_note_count,combo
000809_r900,data\cache\encoder_v1\000809_r900.npz,ラブリーX(裏),D:\taiko\ESE-master\ese\07 Game Music\Lovely-X\Lovely-X.tja,Edit,2701,False,662,662,662
000044_r51,data\cache\encoder_v1\000044_r51.npz,≠MM,D:\taiko\ESE-master\ese\09 Namco Original\MM\≠MM.tja,Oni,3478,False,1290,1290,1290
000730_r808,data\cache\encoder_v1\000730_r808.npz,Abyss of hell,D:\taiko\ESE-master\ese\07 Game Music\Abyss of hell\Abyss of hell.tja,Oni,3352,False,850,850,850
000718_r795,data\cache\encoder_v1\000718_r795.npz,グレート！アニマルカイザー!!,D:\taiko\ESE-master\ese\07 Game Music\Great! Animal Kaiser!!\Great! Animal Kaiser!!.tja,Oni,2315,False,676,676,676
000411_r447,data\cache\encoder_v1\000411_r447.npz,トルコ行進曲(裏),D:\taiko\ESE-master\ese\06 Classical\Turkish March (Mozart)\Turkish March.tja,Edit,3011,False,832,832,832
001047_r1169,data\cache\encoder_v1\001047_r1169.npz,YouTubeテーマソング,D:\taiko\ESE-master\ese\01 Pop\YouTube Theme Song\YouTube Theme Song.tja,Oni,2424,False,455,455,455
001025_r1143,data\cache\encoder_v1\001025_r1143.npz,ロキ,D:\taiko\ESE-master\ese\03 Vocaloid\Roki\Roki.tja,Oni,2809,False,576,576,576
000776_r864,data\cache\encoder_v1\000776_r864.npz,Dream Tide,D:\taiko\ESE-master\ese\09 Namco Original\Dream Tide -Yume no Chouryuu-\Dream Tide -Yume no Chouryuu-.tja,Oni,2072,False,563,563,563
000193_r211,data\cache\encoder_v1\000193_r211.npz,晨星ト鵺,D:\taiko\ESE-master\ese\09 Namco Original\Shinsei to Nue\Shinsei to Nue.tja,Oni,2773,False,904,904,904
001018_r1136,data\cache\encoder_v1\001018_r1136.npz,Jun Bride,D:\taiko\ESE-master\ese\01 Pop\Jun Bride\Jun Bride.tja,Oni,2640,False,539,539,539
001107_r1236,data\cache\encoder_v1\001107_r1236.npz,ツバサグラビティ,D:\taiko\ESE-master\ese\07 Game Music\Tsubasa Gravity\Tsubasa Gravity.tja,Oni,1936,False,328,328,328
001253_r1398,data\cache\encoder_v1\001253_r1398.npz,おはようメルちゃん,D:\taiko\ESE-master\ese\04 Children and Folk\Ohayou Mell-chan\Ohayou Mell-chan.tja,Oni,1939,False,279,279,279
000982_r1097,data\cache\encoder_v1\000982_r1097.npz,GAME CHANGER,D:\taiko\ESE-master\ese\05 Variety\GAME CHANGER\GAME CHANGER.tja,Oni,2561,False,603,603,603
000530_r582,data\cache\encoder_v1\000530_r582.npz,ハイテンション☆暗記SHOW!,D:\taiko\ESE-master\ese\09 Namco Original\High-tension Anki SHOW\High-tension Anki SHOW.tja,Oni,2695,False,831,831,831
001128_r1258,data\cache\encoder_v1\001128_r1258.npz,アメリカンパトロール,D:\taiko\ESE-master\ese\06 Classical\American Patrol\American Patrol.tja,Oni,2043,False,415,415,415
000400_r435,data\cache\encoder_v1\000400_r435.npz,GO GET’EM！(裏),D:\taiko\ESE-master\ese\09 Namco Original\GO GET ‘EM!\GO GET EM!.tja,Edit,2125,False,648,648,648
000620_r684,data\cache\encoder_v1\000620_r684.npz,Argent Memories,D:\taiko\ESE-master\ese\09 Namco Original\Argent Memories\Argent Memories.tja,Oni,2823,False,636,636,636
000890_r992,data\cache\encoder_v1\000890_r992.npz,どんちゃん音頭,D:\taiko\ESE-master\ese\09 Namco Original\Donchan Ondo\Don-chan Ondo.tja,Oni,2284,False,472,472,472
000387_r422,data\cache\encoder_v1\000387_r422.npz,Abandoned Temple Final 2nd,D:\taiko\ESE-master\ese\07 Game Music\Abandoned Temple Final Second\Abandoned Temple Final Second.tja,Oni,2436,False,614,614,614
000703_r777,data\cache\encoder_v1\000703_r777.npz,雨とペトラ(裏),D:\taiko\ESE-master\ese\03 Vocaloid\Ame to Petra\Ame to Petra.tja,Edit,2175,False,591,591,591
000036_r43,data\cache\encoder_v1\000036_r43.npz,Synthesis.(裏),D:\taiko\ESE-master\ese\07 Game Music\Synthesis\Synthesis.tja,Edit,2901,False,999,999,999
001046_r1168,data\cache\encoder_v1\001046_r1168.npz,good night baby (feat. Moe Shop),D:\taiko\ESE-master\ese\05 Variety\good night baby (feat. Moe Shop)\good night baby (feat. Moe Shop).tja,Oni,2358,False,405,405,405
001227_r1370,data\cache\encoder_v1\001227_r1370.npz,ハルウタ,D:\taiko\ESE-master\ese\02 Anime\Haru Uta\Haru Uta.tja,Oni,2428,False,273,273,273
000535_r587,data\cache\encoder_v1\000535_r587.npz,ラビットホール,D:\taiko\ESE-master\ese\03 Vocaloid\Rabbit Hole\Rabbit Hole.tja,Oni,3418,False,916,916,916
000508_r553,data\cache\encoder_v1\000508_r553.npz,Brain Power,D:\taiko\ESE-master\ese\05 Variety\Brain Power\Brain Power.tja,Oni,2446,False,708,708,708
000355_r390,data\cache\encoder_v1\000355_r390.npz,ユースフルコースター,D:\taiko\ESE-master\ese\09 Namco Original\Youthful Coaster\Youthful Coaster.tja,Oni,2438,False,724,724,724
000636_r701,data\cache\encoder_v1\000636_r701.npz,はいよろこんで(裏),D:\taiko\ESE-master\ese\01 Pop\Hai Yorokonde\Hai Yorokonde.tja,Edit,1900,False,512,512,512
000638_r703,data\cache\encoder_v1\000638_r703.npz,うそうそ時,D:\taiko\ESE-master\ese\09 Namco Original\Uso-uso Doki\Uso-uso Doki.tja,Oni,2588,False,657,657,657
000158_r172,data\cache\encoder_v1\000158_r172.npz,案山子姫 -Princess Scarecrow-(裏),D:\taiko\ESE-master\ese\09 Namco Original\Kakashi Hime Princess Scarecrow\Kakashi Hime Princess Scarecrow.tja,Edit,2668,False,987,987,987
001191_r1331,data\cache\encoder_v1\001191_r1331.npz,GLORIOUS RO＠D,D:\taiko\ESE-master\ese\07 Game Music\GLORIOUS RO@D\GLORIOUS ROAD.tja,Oni,2343,False,315,315,315
000970_r1083,data\cache\encoder_v1\000970_r1083.npz,Just Dance,D:\taiko\ESE-master\ese\01 Pop\Just Dance\Just Dance.tja,Oni,1885,False,337,337,337
000142_r156,data\cache\encoder_v1\000142_r156.npz,Garakuta Doll Play(裏),D:\taiko\ESE-master\ese\07 Game Music\Garakuta Doll Play\Garakuta Doll Play.tja,Edit,2626,False,715,715,715
000425_r461,data\cache\encoder_v1\000425_r461.npz,Pixel Galaxy,D:\taiko\ESE-master\ese\05 Variety\Pixel Galaxy\Pixel Galaxy.tja,Oni,3033,False,740,740,740
000370_r405,data\cache\encoder_v1\000370_r405.npz,亜空間遊泳ac12.5,D:\taiko\ESE-master\ese\09 Namco Original\Akuukan Yuuei ac12.5\Akuukan Yuuei ac12.5.tja,Oni,2925,False,777,777,777
000529_r580,data\cache\encoder_v1\000529_r580.npz,シンデレラ(裏),D:\taiko\ESE-master\ese\03 Vocaloid\Cinderella\Cinderella.tja,Edit,3272,False,978,978,978
000538_r592,data\cache\encoder_v1\000538_r592.npz,少女の神の粒子,D:\taiko\ESE-master\ese\09 Namco Original\Shoujo no Kami no Ryuushi\Shoujo no Kami no Ryuushi.tja,Oni,3437,False,999,999,999
001024_r1142,data\cache\encoder_v1\001024_r1142.npz,Holding Hands,D:\taiko\ESE-master\ese\07 Game Music\Holding Hands\Holding Hands.tja,Oni,1913,False,397,397,397
000522_r569,data\cache\encoder_v1\000522_r569.npz,行かないでイカロス,D:\taiko\ESE-master\ese\09 Namco Original\Ikanai de Ikaros\Ikanai de Ikaros.tja,Oni,2099,False,666,666,666
001268_r1414,data\cache\encoder_v1\001268_r1414.npz,限界突破×サバイバー,D:\taiko\ESE-master\ese\02 Anime\Genkai Toppa × Survivor\Genkai Toppa x Survivor.tja,Oni,1828,False,198,198,198
000907_r1012,data\cache\encoder_v1\000907_r1012.npz,いーあるふぁんくらぶ,D:\taiko\ESE-master\ese\03 Vocaloid\Ii Aru Fanclub\Ii Aru Fanclub.tja,Oni,2368,False,544,544,544
000845_r941,data\cache\encoder_v1\000845_r941.npz,ドラマツルギー(裏),D:\taiko\ESE-master\ese\01 Pop\Dramaturgy\Dramaturgy.tja,Edit,1809,False,430,430,430
000422_r458,data\cache\encoder_v1\000422_r458.npz,愛なんだぜ,D:\taiko\ESE-master\ese\09 Namco Original\Ai Nandaze\Ai Nandaze.tja,Oni,2115,False,624,624,624
001159_r1294,data\cache\encoder_v1\001159_r1294.npz,ロボットロケンロー☆,D:\taiko\ESE-master\ese\09 Namco Original\Robot Rock ‘n’ roll☆\Robot Rock ‘n’ Roll☆.tja,Oni,2527,False,500,500,500
000510_r555,data\cache\encoder_v1\000510_r555.npz,Night And Day,D:\taiko\ESE-master\ese\07 Game Music\Night and Day\Night and Day.tja,Oni,2733,False,698,698,698
000711_r787,data\cache\encoder_v1\000711_r787.npz,戦え！ T3防衛隊 ～GDI mix～,D:\taiko\ESE-master\ese\07 Game Music\Tatakae! T3 Boueitai ～GDI Mix～\Tatakae! T3 Boueitai GDI Mix.tja,Oni,2731,False,583,583,583
000484_r529,data\cache\encoder_v1\000484_r529.npz,バイオレンストリガー,D:\taiko\ESE-master\ese\03 Vocaloid\Violence Trigger\Violence Trigger.tja,Oni,1953,False,520,520,520
000694_r767,data\cache\encoder_v1\000694_r767.npz,Ladystar Wandering,D:\taiko\ESE-master\ese\05 Variety\Ladystar Wandering\Ladystar Wandering.tja,Oni,2744,False,521,521,521
000235_r262,data\cache\encoder_v1\000235_r262.npz,夏祭り / ジッタリン・ジン(裏),D:\taiko\ESE-master\ese\01 Pop\Natsumatsuri\Natsumatsuri Jitterin' Jinn.tja,Edit,2677,False,847,847,847
000784_r875,data\cache\encoder_v1\000784_r875.npz,アサルト BGM1,D:\taiko\ESE-master\ese\07 Game Music\Assault BGM1\Assault BGM1.tja,Oni,2429,False,527,527,527
000997_r1112,data\cache\encoder_v1\000997_r1112.npz,千本桜,D:\taiko\ESE-master\ese\03 Vocaloid\Senbonzakura\Senbonzakura.tja,Oni,3794,False,831,831,831
000480_r524,data\cache\encoder_v1\000480_r524.npz,めたるぽりす(裏),D:\taiko\ESE-master\ese\09 Namco Original\Metal Police\Metal Police.tja,Edit,2160,False,765,765,765
001075_r1199,data\cache\encoder_v1\001075_r1199.npz,Walking Through The Towers,D:\taiko\ESE-master\ese\07 Game Music\Walking Through the Towers\Walking Through the Towers.tja,Oni,2379,False,481,481,481
000283_r315,data\cache\encoder_v1\000283_r315.npz,魔方陣 ‐サモン・デルタ‐,D:\taiko\ESE-master\ese\09 Namco Original\Mahoujin -Summon Delta-\Mahoujin -Summon Delta-.tja,Oni,2980,False,600,600,600
000679_r750,data\cache\encoder_v1\000679_r750.npz,アイ MUST GO！,D:\taiko\ESE-master\ese\07 Game Music\Ai MUST GO!\Ai MUST GO!.tja,Oni,2996,False,414,414,414
000896_r1001,data\cache\encoder_v1\000896_r1001.npz,綻放(裏),D:\taiko\ESE-master\ese\09 Namco Original\Tanhou ～Blooming～\Tanhou Blooming.tja,Edit,2736,False,585,585,585
000681_r752,data\cache\encoder_v1\000681_r752.npz,沓の子を打つ,D:\taiko\ESE-master\ese\09 Namco Original\Kutsunoko wo Utsu\Kutsunoko wo Utsu.tja,Oni,2665,False,597,597,597
000478_r522,data\cache\encoder_v1\000478_r522.npz,旋風ノ舞【天】,D:\taiko\ESE-master\ese\09 Namco Original\Senpuu no Mai [Heaven]\Senpuu no Mai [Heaven].tja,Oni,2036,False,599,599,616
000922_r1028,data\cache\encoder_v1\000922_r1028.npz,交響曲第7番から,D:\taiko\ESE-master\ese\06 Classical\Excerpt from Symphony No. 7\Excerpt from Symphony No. 7.tja,Oni,2532,False,541,541,541
000648_r715,data\cache\encoder_v1\000648_r715.npz,夏竜 ～Karyu～,D:\taiko\ESE-master\ese\09 Namco Original\Dragon of Summer Karyu\Dragon of Summer Karyu.tja,Oni,3027,False,673,673,673
001048_r1170,data\cache\encoder_v1\001048_r1170.npz,1・2・さんしのでドンドカッカッ！,D:\taiko\ESE-master\ese\09 Namco Original\1・2・Sanshi no de Dondokakka!\1 2 Sanshi no de Dondokakka!.tja,Oni,2622,False,511,511,511
000443_r482,data\cache\encoder_v1\000443_r482.npz,しょうゆ de Show you!,D:\taiko\ESE-master\ese\09 Namco Original\Shouyu de Show You!\Shouyu de Show You!.tja,Oni,2550,False,729,729,729
000973_r1086,data\cache\encoder_v1\000973_r1086.npz,アイドル狂戦士(feat.佐藤貴文),D:\taiko\ESE-master\ese\05 Variety\Idol Berserker\Idol Berserker.tja,Oni,2638,False,580,580,580
000899_r1004,data\cache\encoder_v1\000899_r1004.npz,泡沫、哀のまほろば,"D:\taiko\ESE-master\ese\05 Variety\Utakata, Ai no Mahoroba\Utakata, Ai no Mahoroba.tja",Oni,2569,False,634,634,634
001178_r1315,data\cache\encoder_v1\001178_r1315.npz,STAY TUNE,D:\taiko\ESE-master\ese\01 Pop\STAY TUNE\STAY TUNE.tja,Oni,2480,False,417,417,417
000755_r836,data\cache\encoder_v1\000755_r836.npz,マツヨイナイトバグ,D:\taiko\ESE-master\ese\05 Variety\Matsuyoi Night Bug\Matsuyoi Night Bug.tja,Oni,2762,False,678,678,678
000148_r162,data\cache\encoder_v1\000148_r162.npz,懐中庭園を持つ少女,D:\taiko\ESE-master\ese\09 Namco Original\Kaichuu Teien o Motsu Shoujo\Kaichuu Teien o Motsu Shoujo.tja,Oni,2535,False,827,827,827
000611_r675,data\cache\encoder_v1\000611_r675.npz,誰我為(裏),D:\taiko\ESE-master\ese\02 Anime\Tagatame\Tagatame.tja,Edit,1911,False,526,526,526
000285_r317,data\cache\encoder_v1\000285_r317.npz,Pastel Sealane,D:\taiko\ESE-master\ese\07 Game Music\Pastel Sealane\Pastel Sealane.tja,Oni,3137,False,850,850,850
001070_r1192,data\cache\encoder_v1\001070_r1192.npz,なんどでも笑おう,D:\taiko\ESE-master\ese\07 Game Music\Nandodemo Waraou\Nandodemo Waraou.tja,Oni,2869,False,515,515,515
000397_r432,data\cache\encoder_v1\000397_r432.npz,アイドル狂戦士(feat.佐藤貴文)(裏),D:\taiko\ESE-master\ese\05 Variety\Idol Berserker\Idol Berserker.tja,Edit,2638,False,854,854,854
001068_r1190,data\cache\encoder_v1\001068_r1190.npz,リヒト,D:\taiko\ESE-master\ese\05 Variety\Licht\Licht.tja,Oni,2227,False,403,403,403
000314_r348,data\cache\encoder_v1\000314_r348.npz,幾望の月,D:\taiko\ESE-master\ese\03 Vocaloid\Kibou no Tsuki\Kibou no Tsuki.tja,Oni,2857,False,839,839,839
000751_r829,data\cache\encoder_v1\000751_r829.npz,乙女解剖(裏),D:\taiko\ESE-master\ese\03 Vocaloid\Otome Kaibou\Otome Kaibou.tja,Edit,2316,False,569,569,569
000049_r56,data\cache\encoder_v1\000049_r56.npz,UFO Swingin’,D:\taiko\ESE-master\ese\09 Namco Original\UFO Swingin’\UFO Swingin.tja,Oni,2147,False,756,756,756
001264_r1410,data\cache\encoder_v1\001264_r1410.npz,ひとりごつ～バンドVer.～,D:\taiko\ESE-master\ese\04 Children and Folk\Hitorigotsu Band Ver\Hitorigotsu Band Ver.tja,Oni,1708,False,172,172,172
000486_r531,data\cache\encoder_v1\000486_r531.npz,指先からはじまる物語,D:\taiko\ESE-master\ese\07 Game Music\Yubisaki Kara Hajimaru Monogatari\Yubisaki Kara Hajimaru Monogatari.tja,Oni,2548,False,765,765,765
000727_r804,data\cache\encoder_v1\000727_r804.npz,サーフサイド・サティ,D:\taiko\ESE-master\ese\06 Classical\Surfside Satie\Surfside Satie.tja,Oni,2964,False,781,781,781
000204_r225,data\cache\encoder_v1\000204_r225.npz,練習曲Op.10-4(裏),D:\taiko\ESE-master\ese\06 Classical\Etude Op. 10-4\Etude Op. 10-4.tja,Edit,2620,False,948,948,948
000649_r716,data\cache\encoder_v1\000649_r716.npz,M.S.S.Planet,D:\taiko\ESE-master\ese\03 Vocaloid\M.S.S. Planet\M.S.S. Planet.tja,Oni,2657,False,624,624,624
000885_r986,data\cache\encoder_v1\000885_r986.npz,祝福,D:\taiko\ESE-master\ese\02 Anime\Shukufuku\Shukufuku.tja,Oni,1917,False,505,505,505
000381_r416,data\cache\encoder_v1\000381_r416.npz,ファミコンメドレー,D:\taiko\ESE-master\ese\07 Game Music\Famicom Medley\Famicom Medley.tja,Oni,3080,False,690,690,690
000750_r828,data\cache\encoder_v1\000750_r828.npz,テオ,D:\taiko\ESE-master\ese\03 Vocaloid\Teo\Teo.tja,Oni,2854,False,762,762,762
000710_r786,data\cache\encoder_v1\000710_r786.npz,Nameless Story,D:\taiko\ESE-master\ese\02 Anime\Nameless Story\Nameless Story.tja,Oni,1923,False,446,446,446
000277_r309,data\cache\encoder_v1\000277_r309.npz,そつおめしき2ばん,D:\taiko\ESE-master\ese\09 Namco Original\Sotsu Omeshiki 2-ban\Sotsu Omeshiki 2-ban.tja,Oni,2198,False,792,792,792
001204_r1347,data\cache\encoder_v1\001204_r1347.npz,大好きになればいいんじゃない？,D:\taiko\ESE-master\ese\01 Pop\Daisuki ni Nareba Iin Janai\Daisuki ni Nareba Iin Janai.tja,Oni,1939,False,304,304,304
000070_r78,data\cache\encoder_v1\000070_r78.npz,Dreadnought(裏),D:\taiko\ESE-master\ese\05 Variety\Dreadnought\Dreadnought.tja,Edit,2935,False,1075,1075,1075
000458_r501,data\cache\encoder_v1\000458_r501.npz,ソードバトラーズ(裏),D:\taiko\ESE-master\ese\09 Namco Original\Sword Battlers\Sword Battlers.tja,Edit,2155,False,604,604,604
000880_r981,data\cache\encoder_v1\000880_r981.npz,こ・き・く・くる・くる・くれ・こ！,D:\taiko\ESE-master\ese\09 Namco Original\Kokikukurukurukureko!\Ko-ki-ku-kuru-kuru-kure-ko!.tja,Oni,2723,False,531,531,531
001071_r1194,data\cache\encoder_v1\001071_r1194.npz,フリフリ♪ノリノリ♪,D:\taiko\ESE-master\ese\09 Namco Original\Furi-furi♪ Nori-nori♪\Furi-furi  Nori-nori.tja,Oni,2327,False,386,386,386
000843_r939,data\cache\encoder_v1\000843_r939.npz,Never say never,D:\taiko\ESE-master\ese\07 Game Music\Never say never\Never say never.tja,Oni,2784,False,675,675,675
000323_r357,data\cache\encoder_v1\000323_r357.npz,Nosferatu,D:\taiko\ESE-master\ese\09 Namco Original\Nosferatu\Nosferatu.tja,Oni,3461,False,876,876,876
001005_r1122,data\cache\encoder_v1\001005_r1122.npz,ヒミツキチューバー,D:\taiko\ESE-master\ese\07 Game Music\Himitsuki-tuber\Himitsuki-tuber.tja,Oni,1921,False,393,393,393
000133_r144,data\cache\encoder_v1\000133_r144.npz,Scarlet Lance,D:\taiko\ESE-master\ese\07 Game Music\Scarlet Lance\Scarlet Lance.tja,Oni,2683,False,1000,1000,1000
000358_r393,data\cache\encoder_v1\000358_r393.npz,愛×愛ホイッスル(カレーメシ公式曲),D:\taiko\ESE-master\ese\03 Vocaloid\LOVE × LOVE Whistle\LOVE x LOVE Whistle.tja,Oni,3354,False,949,949,949
000990_r1105,data\cache\encoder_v1\000990_r1105.npz,★楽園☆CASINO GALAXY！,D:\taiko\ESE-master\ese\03 Vocaloid\Rakuen CASINO GALAXY!\Rakuen CASINO GALAXY!.tja,Oni,1951,False,400,400,400
000382_r417,data\cache\encoder_v1\000382_r417.npz,私立高天原学園高校・校歌,D:\taiko\ESE-master\ese\09 Namco Original\Shiritsu Takama-ga-hara Gakuen Koukou Kouka\Shiritsu Takama-ga-hara Gakuen Koukou Kouka.tja,Oni,3080,False,829,829,829
000060_r67,data\cache\encoder_v1\000060_r67.npz,彁,D:\taiko\ESE-master\ese\09 Namco Original\Ka\Ka.tja,Oni,2799,False,692,692,692
000862_r959,data\cache\encoder_v1\000862_r959.npz,春遊(裏),D:\taiko\ESE-master\ese\09 Namco Original\Shunyuu ～happy excursion～\Shunyuu happy excursion.tja,Edit,2807,False,700,700,700
000756_r837,data\cache\encoder_v1\000756_r837.npz,ネテモネテモ,D:\taiko\ESE-master\ese\09 Namco Original\Netemo Netemo\Netemo Netemo.tja,Oni,1845,False,550,550,550
000035_r42,data\cache\encoder_v1\000035_r42.npz,狂瀾怒濤(裏),D:\taiko\ESE-master\ese\09 Namco Original\Kyourandotou\Kyourandotou.tja,Edit,3167,False,1108,1108,1108
000858_r955,data\cache\encoder_v1\000858_r955.npz,GOING TO LUNATEA,D:\taiko\ESE-master\ese\07 Game Music\GOING TO LUNATEA\GOING TO LUNATEA.tja,Oni,2658,False,562,562,562
001164_r1299,data\cache\encoder_v1\001164_r1299.npz,Got Boost?,D:\taiko\ESE-master\ese\04 Children and Folk\Got Boost\Got Boost.tja,Oni,1693,False,321,321,321
000852_r949,data\cache\encoder_v1\000852_r949.npz,いただきバベル (Prod. ケンモチヒデフミ),D:\taiko\ESE-master\ese\05 Variety\Itadaki Babel\Itadaki Babel.tja,Oni,2258,False,493,493,493
000431_r467,data\cache\encoder_v1\000431_r467.npz,花オト裏拍子,D:\taiko\ESE-master\ese\03 Vocaloid\Hanaoto Ura Hyoushi\Hanaoto Ura Hyoushi.tja,Oni,2840,False,700,700,700
000489_r534,data\cache\encoder_v1\000489_r534.npz,待ち受けプリンス,D:\taiko\ESE-master\ese\07 Game Music\Machiuke Prince\Machiuke Prince.tja,Oni,2693,False,600,600,600
000334_r368,data\cache\encoder_v1\000334_r368.npz,Hand Over (Prod. TEMPLIME),D:\taiko\ESE-master\ese\05 Variety\Hand Over\Hand Over.tja,Oni,2696,False,651,651,651
000040_r47,data\cache\encoder_v1\000040_r47.npz,オペレート・ミー(裏),D:\taiko\ESE-master\ese\09 Namco Original\Operate Me\Operate Me.tja,Edit,3406,False,1337,1337,1337
000855_r952,data\cache\encoder_v1\000855_r952.npz,Surges,D:\taiko\ESE-master\ese\01 Pop\Surges\Surges.tja,Oni,2604,False,523,523,523
000033_r40,data\cache\encoder_v1\000033_r40.npz,!!!チルノのパーフェクトさんすうタイム!!!,D:\taiko\ESE-master\ese\05 Variety\Cirno's Perfect Math Time\Cirnos Perfect Math Time.tja,Oni,2624,False,999,999,999
000520_r567,data\cache\encoder_v1\000520_r567.npz,凛,D:\taiko\ESE-master\ese\09 Namco Original\Rin\Rin.tja,Oni,2492,False,672,672,672
000377_r412,data\cache\encoder_v1\000377_r412.npz,ぺた・PETA！？パンプキン,"D:\taiko\ESE-master\ese\09 Namco Original\peta, PETA! Pumpkin\peta, PETA! Pumpkin.tja",Oni,2562,False,524,524,524
000245_r276,data\cache\encoder_v1\000245_r276.npz,てんぢく2000,D:\taiko\ESE-master\ese\09 Namco Original\Tenjiku 2000\Tenjiku 2000.tja,Oni,2908,False,831,831,831
000748_r826,data\cache\encoder_v1\000748_r826.npz,零の交響曲,D:\taiko\ESE-master\ese\09 Namco Original\Zero no Symphony\Zero no Symphony.tja,Oni,2750,False,648,648,648
000894_r997,data\cache\encoder_v1\000894_r997.npz,零 ‐ZERO‐,D:\taiko\ESE-master\ese\02 Anime\Rei -ZERO-\Rei -ZERO-.tja,Oni,2524,False,498,498,498
000003_r6,data\cache\encoder_v1\000003_r6.npz,23時54分、陽の旅路へのプレリュード(裏),D:\taiko\ESE-master\ese\09 Namco Original\2354 Prelude for The Journey of Sunlight\2354 Prelude for The Journey of Sunlight.tja,Edit,3191,False,1423,1423,1423
000339_r373,data\cache\encoder_v1\000339_r373.npz,希望へのメロディー(裏),D:\taiko\ESE-master\ese\09 Namco Original\Kibou e no Melody\Kibou e no Melody.tja,Edit,3096,False,931,931,931
000384_r419,data\cache\encoder_v1\000384_r419.npz,ラパスの虹,D:\taiko\ESE-master\ese\09 Namco Original\La Paz no Niji\La Paz no Niji.tja,Oni,2499,False,689,689,689
